test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T059,SNRK2.2 SNRK2.3 SNRK2.6,triple_knockout,0.0,,,1.0,1.999105,WT,1.0,1.999105,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,84,10.1126/scisignal.2005051
T060,PYR1 PYL1 PYL2 PYL4,quadruple_knockout,0.0,,,1.0,1.857454,WT,1.0,1.857454,0.8933,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,124,10.1126/scisignal.2005051
T061,MAX2,knockout,0.0,,,1.0,1.99914,WT,1.0,1.99914,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,67,10.1111/ppl.13681
T062,D14,knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/ppl.13681
T064,MAX3,knockout,0.0,,,1.0,1.999105,WT,1.0,1.999105,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,84,10.1111/ppl.13681
T065,MAX4,knockout,0.85,,,1.0,1.187671,WT,1.0,1.187671,0.2481,0.05,increased,unchanged,False,Lateral_Root_Density,1,easy,3,True,89,10.1111/ppl.13681
T066,MAX1,knockout,0.85,,,1.0,1.187671,WT,1.0,1.187671,0.2481,0.05,increased,unchanged,False,Lateral_Root_Density,1,easy,3,True,89,10.1111/ppl.13681
T067,HY5,knockout,0.0,,,1.0,3.758631,WT,1.0,3.758631,1.9102,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,133,10.1105/tpc.17.00771
T068,HY5 HYH,double_knockout,0.0,,,1.0,3.758631,WT,1.0,3.758631,1.9102,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,133,10.1105/tpc.17.00771
T069,PHYB,knockout,0.0,,,1.0,3.758631,WT,1.0,3.758631,1.9102,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,4,True,133,10.1105/tpc.17.00771
T070,PHYA,knockout,0.0,,,1.0,3.758631,WT,1.0,3.758631,1.9102,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,4,True,133,10.1105/tpc.17.00771
T071,PIN3,knockout,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.1105/tpc.17.00771
T072,LAX3,knockout,0.0,,,1.0,0.001089,WT,1.0,0.001089,-9.8427,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,76,10.1105/tpc.17.00771
T073,ACC,acc_treatment,1.0,Ethylene,1.0,1.0,0.562886,WT,1.0,0.562886,-0.8291,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,89,10.1111/j.1365-313X.2008.03495.x
T074,AgNO3,chemical_treatment,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/j.1365-313X.2008.03495.x
T075,IAA,exogenous_treatment,1.0,Auxin,1.0,1.0,13.82193,WT,1.0,13.82193,3.7889,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,175,10.1101/cshperspect.a039933
T076,NAA,exogenous_treatment,1.0,Auxin,1.0,1.0,13.82193,WT,1.0,13.82193,3.7889,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,175,10.1105/tpc.106.047761
T077,ABA,exogenous_treatment,1.0,ABA,1.0,1.0,0.335033,WT,1.0,0.335033,-1.5776,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,113,10.1105/tpc.110.074641
T078,Zeatin,exogenous_treatment,1.0,Cytokinin,1.0,1.0,0.65297,WT,1.0,0.65297,-0.6149,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,100,10.1105/tpc.110.074641
T079,TIBA,chemical_treatment,0.1,,,1.0,0.020752,WT,1.0,0.020752,-5.5906,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,82,10.1105/tpc.110.074641
T080,NPA,chemical_treatment,0.1,,,1.0,0.020752,WT,1.0,0.020752,-5.5906,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,82,10.1101/cshperspect.a039941
T081,GR24,exogenous_SL,1.0,Strigolactone,1.0,1.0,0.562886,WT,1.0,0.562886,-0.8291,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,89,10.1111/ppl.13681
T082,KNO3_10mM,high_nitrate_treatment,0.0,,,1.0,0.000221,WT,1.0,0.000221,-12.1437,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,107,10.3390/genes11060633
T083,KNO3_patch,treatment,2.0,,,1.0,1.599022,WT,1.0,1.599022,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,78,10.3390/genes11060633
T084,Glutamate,exogenous_treatment,2.0,,,1.0,1.437114,WT,1.0,1.437114,0.5232,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,89,10.3390/genes11060633
T085,Low_Phosphate,environmental,1.0,Low_Phosphate,1.0,1.0,12.68637,WT,1.0,12.68637,3.6652,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,166,10.1101/cshperspect.a039933
T086,Far_Red,environmental,0.1,,,1.0,3.757464,WT,1.0,3.757464,1.9098,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,4,True,133,10.1105/tpc.17.00771
