test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T012,TOE1,overexpression,2.0,,,1.0,1.999762,WT,1.0,1.999762,0.9998,0.05,increased,increased,True,Plant_Height,1,easy,3,True,44,10.1105/tpc.016238
T013,SMZ,overexpression,2.0,,,1.0,1.999762,WT,1.0,1.999762,0.9998,0.05,increased,increased,True,Plant_Height,1,easy,3,True,44,10.1371/journal.pbio.1000148
T014,TOE1,triple_knockout,0.0,,,1.0,0.100022,WT,1.0,0.100022,-3.3216,0.05,decreased,decreased,True,Plant_Height,1,easy,3,True,43,10.1371/journal.pbio.1000148
T015,,exogenous_treatment,1.0,Sucrose,1.0,1.0,0.250142,WT,1.0,0.250142,-1.9992,0.05,decreased,decreased,True,Plant_Height,1,easy,3,True,55,10.7554/eLife.00260
T016,LDL1,knockout,0.0,,,1.0,9.999775,WT,1.0,9.999775,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,4,True,54,10.1105/tpc.107.052373
T017,LDL1,double_knockout,0.0,,,1.0,9.999775,WT,1.0,9.999775,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,4,True,54,10.1105/tpc.107.052373
T018,FCA,overexpression,2.0,,,1.0,0.500244,WT,1.0,0.500244,-0.9993,0.05,decreased,decreased,True,Plant_Height,1,easy,4,True,40,10.1093/emboj/cdg305
T019,miR172,knockout,0.0,,,1.0,9.999744,WT,1.0,9.999744,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,4,True,58,10.1371/journal.pbio.3001043
T020,SPL9,triple_knockout,0.0,,,1.0,9.999973,WT,1.0,9.999973,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,1,True,41,10.1371/journal.pgen.1006263
T021,CPS,knockout,0.0,,,1.0,0.222288,WT,1.0,0.222288,-2.1695,0.05,decreased,decreased,True,Plant_Height,1,easy,4,False,100,10.1199/tab.0103
