network,edge_id,source,source_type,target,target_type,sign,effect,mechanism,n_evidence,doi_list
Lateral Root Density,E1041,BETA CA2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1042,CNUC9,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1043,shy2 (short hypocoty,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1044,TET1,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1045,Inoculation A. thali,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1046,s-HlMyb3,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1047,OF,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1048,W. muralis,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1049,XYLEMIN,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1050,MCLE26PP9A,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1051,Ag NPs,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1052,repeated rounds of c,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1053,KAI2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1054,NORSPERMINE,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1055,TCTP,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1056,PARP,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1057,Overexpression of Sl,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1058,Multiwall carbon nan,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1059,NRT1,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1060,GBETAGAMMA2,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1061,PLY8,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1062,ICK,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1063,Spcdc25 expression,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1064,"2,4-D-Glu",GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1065,SUGAR,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1066,NACL,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1067,root(s) pruning,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1068,ATGLR3.2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1069,Low levels of tunica,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1070,polyethylene glycol,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1071,JBRS159,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1072,AIR3,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1073,ATMKK7,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1074,SARBP1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1075,Salinity of soil,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1076,nutrient foraging pr,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1077,collapse of root(s) ,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1078,EGRIAA20,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1079,P20,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1080,AHR1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1081,PCIB,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1082,ALX8,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1083,MHPP,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1084,overexpression of Mi,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1085,MG,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1086,MAGNESIUM,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1087,Zn deficiency (0 μM;,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1088,BENDING,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1089,DELAY,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1090,ASPR1,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1091,ATC3H12,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1092,NPC5,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1093,KARRIKINS,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1094,IN,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1095,hrb mutants,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1096,Five chromatin remod,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1097,folic acid supplemen,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1098,GLV,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1099,CYP75B1,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1100,MCLE26PP4A,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1101,meristematic pericyc,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1102,low light intensity,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1103,EWE2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1104,AUR3,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1105,ATCYP38,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1106,L-Glutamine,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1107,E2Fa,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1108,Many types of cell w,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1109,single metal exposur,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1110,High nitrate supply,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1111,BACTERIUM,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1112,mko2 mutation,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1113,Cu 25 muM + Zn 20 mu,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1114,overexpression of Sc,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1115,AHLS,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1116,CUP1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1117,"2,4-D",GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1118,CTD,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1119,CHL1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1120,HY3,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1121,GSTU,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1122,ATUVR8,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1123,Excess Fe exposure,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1124,PLR,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1125,SCF,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1126,low-pH stresses,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1127,founder cell divisio,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1128,nitrogen deficiency,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1129,Sulfur Deficiency,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1130,ATMCM2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1131,III,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1132,LZR216,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1133,interference with cl,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1134,PHEWOX13B,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1135,ATTAR2,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1136,Nitrogen concentrati,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1137,THEANINE,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1138,ABCB28,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1139,88 molecules,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1140,BT1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1141,preventing miR169def,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1142,FLS1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1143,Over-expression of G,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1144,Overexpression of Gb,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1145,1 μg ml-1 Tm,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1146,NCS,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1147,NOA,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1148,Direct damage to sho,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1149,-Fe stress,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1150,High sucrose to nitr,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1151,ZEATIN,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1152,KATANIN1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1153,DPS1,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1154,CLEL 6,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1155,RHG1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1156,S2LB,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1157,ATCUL4,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1158,CDEF1,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1159,KDR,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1160,higher temperature c,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1161,DHE,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1162,sulfate deprivation,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1163,SPLS,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1164,CsUGT84J2-overexpres,GENE,Lateral_Root_Density,PHENOTYPE,1,activation,,0,
Lateral Root Density,E1165,PIPL3,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1166,High Mg,GENE,Lateral_Root_Density,PHENOTYPE,-1,repression,,0,
Lateral Root Density,E1167,CAMALEXIN,GENE,clubroot development,GENE,-1,repression,,0,
Lateral Root Density,E1168,LTP,GENE,clubroot development,GENE,-1,repression,,0,
Lateral Root Density,E1169,JA,HORMONE,clubroot development,GENE,-1,repression,,0,
Lateral Root Density,E1170,SA,HORMONE,clubroot development,GENE,-1,repression,,0,
