test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T142,clv1,knockout,0.0,low nitrate,1.0,1.0,5.061612,mutant,1.124116,4.502748,2.1708,0.05,increased,increased,True,Lateral_Root_Density,2,medium,1,True,80,10.1073/pnas.1319953111
T143,CLE3,overexpression,2.0,,,1.0,0.563374,WT,1.0,0.563374,-0.8278,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,59,10.1073/pnas.1319953111
T144,wox11 wox12,double_knockout,0.0,,,1.0,0.000861,WT,1.0,0.000861,-10.1823,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1105/tpc.114.122887
T145,ein3 eil1,double_knockout,0.0,,,1.0,1.124116,WT,1.0,1.124116,0.1688,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,47,10.1111/j.1365-313X.2008.03495.x
T146,wei2,loss_of_function,0.5,Ethylene,1.0,1.0,0.078765,mutant,0.139284,0.5655,-0.8224,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,1,True,66,10.1105/tpc.105.033365
T147,bzr1-1D,gain_of_function,2.0,,,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.3389/fpls.2024.1387321
T148,bes1-D,gain_of_function,2.0,,,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.3389/fpls.2024.1387321
T149,EBR_treatment,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.3389/fpls.2024.1387321
T150,arr1 arr10 arr12,triple_knockout,0.0,,,1.0,0.000861,WT,1.0,0.000861,-10.1823,0.05,decreased,increased,False,Lateral_Root_Density,1,easy,1,True,67,10.1105/tpc.108.059584
T151,arr10 arr12,double_knockout,0.5,,,1.0,0.139284,WT,1.0,0.139284,-2.8439,0.05,decreased,increased,False,Lateral_Root_Density,1,easy,1,True,66,10.1105/tpc.108.059584
T152,lbd16 lbd18 lbd29,triple_knockout,0.0,,,1.0,0.000861,WT,1.0,0.000861,-10.1823,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1242/dev.071928
T153,tir1 afb1 afb2 afb3 afb4 afb5,quintuple_knockout,0.0,,,1.0,1.124116,WT,1.0,1.124116,0.1688,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,1,True,47,10.7554/eLife.54740
T154,pin2 pin3 pin7,triple_knockout,0.5,,,1.0,0.139284,WT,1.0,0.139284,-2.8439,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,66,10.1101/cshperspect.a039933
T155,abi5,knockout,0.5,,,1.0,0.00086,WT,1.0,0.00086,-10.1839,0.05,decreased,increased,False,Lateral_Root_Density,2,medium,1,True,67,10.3389/fpls.2016.01884
T156,Low_Nitrate,environmental,1.0,low nitrate,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,1,True,79,10.1073/pnas.1319953111
