test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
FT_T161,SVP,knockout,0.0,,,1.0,11.510501,WT,1.0,11.510501,3.5249,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,424,10.1105/tpc.108.063883
FT_T162,SVP,knockout,0.0,,,1.0,11.510501,WT,1.0,11.510501,3.5249,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,424,10.1073/pnas.1409567111
FT_T163,SVP,overexpression,2.0,,,1.0,3e-06,WT,1.0,3e-06,-18.4052,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,243,10.1105/tpc.108.061531
FT_T164,SVP,overexpression,2.0,,,1.0,3e-06,WT,1.0,3e-06,-18.4052,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,243,10.1101/gad.1518407
FT_T166,TFL1,knockout,0.0,,,1.0,3.4e-05,WT,1.0,3.4e-05,-14.8483,0.05,decreased,increased,False,Flowering_Time,1,easy,1,True,341,10.1105/tpc.111.088641
FT_T167,TFL1,overexpression,2.0,,,1.0,3e-06,WT,1.0,3e-06,-18.5412,0.05,decreased,decreased,True,Flowering_Time,1,easy,1,True,259,10.1105/tpc.111.088641
FT_T168,TOE1,overexpression,2.0,,,1.0,4e-06,WT,1.0,4e-06,-17.8198,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,239,10.1016/j.cell.2009.06.031
FT_T169,TOE1,triple_knockout,0.0,,,1.0,11.410837,WT,1.0,11.410837,3.5123,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,449,10.1016/j.xplc.2023.100552
FT_T170,TOE1;TOE2,double_knockout,0.5,,,1.0,11.388787,WT,1.0,11.388787,3.5095,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,466,10.1016/j.cell.2009.06.031
FT_T171,TOE1;TOE2;SMZ;SNZ,quadruple_knockout,0.2,,,1.0,11.402122,WT,1.0,11.402122,3.5112,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,455,10.3390/genes11030319
FT_T174,TPS1,knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.3611,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,174,10.1104/pp.104.039743
FT_T175,TPS1,overexpression,2.0,,,1.0,11.633065,WT,1.0,11.633065,3.5402,0.05,increased,increased,True,Flowering_Time,1,easy,2,False,500,10.1093/jxb/ert457
FT_T176,TPS1,rescue,1.0,,,1.0,1.0,mutant,1.0,1.0,0.0,0.05,unchanged,unchanged,True,Flowering_Time,1,easy,2,True,1,10.1105/tpc.19.00837
FT_T183,VIN3,knockout,0.0,,,1.0,2e-06,WT,1.0,2e-06,-18.6727,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,246,10.1073/pnas.0606385103
FT_T184,VIN3,overexpression,2.0,,,1.0,11.435835,WT,1.0,11.435835,3.5155,0.05,increased,increased,True,Flowering_Time,1,easy,3,True,478,10.4161/psb.5.11.13465
FT_T189,miR156,knockdown,0.5,,,1.0,11.757667,WT,1.0,11.757667,3.5555,0.05,increased,increased,True,Flowering_Time,1,easy,3,True,491,10.1016/j.cell.2009.06.031
FT_T190,miR156,overexpression,2.0,,,1.0,4e-06,WT,1.0,4e-06,-17.82,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,238,10.1016/j.cell.2009.06.031
FT_T191,miR156,overexpression,2.0,,,1.0,4e-06,WT,1.0,4e-06,-17.82,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,238,10.1105/tpc.112.101014
FT_T192,miR172,overexpression,2.0,,,1.0,11.563864,WT,1.0,11.563864,3.5316,0.05,increased,increased,True,Flowering_Time,1,easy,3,True,489,10.3390/genes11030319
FT_T193,miR172a,knockout,0.99,,,1.0,6e-06,WT,1.0,6e-06,-17.2686,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,389,10.1371/journal.pbio.3001044
HL_T002,ACC_treatment,exogenous_treatment,1.0,Ethylene,1.0,1.0,1.18319,WT,1.0,1.18319,0.2427,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,3,False,500,10.1007/s42994-021-00063-0
HL_T003,ACC_treatment,exogenous_treatment,1.0,Ethylene,1.0,1.0,1.18319,WT,1.0,1.18319,0.2427,0.05,increased,unchanged,False,Hypocotyl_Length,1,easy,3,False,500,10.1007/s42994-021-00063-0
HL_T004,AFB5,knockout,0.997,Auxin,1.0,1.0,1.192704,mutant,0.999989,1.192718,0.2543,0.05,increased,increased,True,Hypocotyl_Length,2,medium,3,True,309,10.7554/eLife.19048
HL_T006,ARF6,knockout,0.0,,,1.0,0.030269,WT,1.0,0.030269,-5.046,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,88,10.1104/pp.18.00718
HL_T007,ARF6_ARF7_ARF8,triple_knockout,0.0,,,1.0,0.030269,WT,1.0,0.030269,-5.046,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,88,10.1104/pp.18.00718
HL_T008,ARF6_ARF8,double_knockout,0.0,,,1.0,0.030269,WT,1.0,0.030269,-5.046,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,88,10.7554/eLife.03031
HL_T009,ARF7,knockout,0.5,,,1.0,0.750986,WT,1.0,0.750986,-0.4131,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,77,10.1104/pp.18.00718
HL_T010,ARF8,knockout,0.5,,,1.0,0.750986,WT,1.0,0.750986,-0.4131,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,77,10.1104/pp.18.00718
HL_T012,AXR2_IAA7,gain_of_function,2.0,,,1.0,0.819214,WT,1.0,0.819214,-0.2877,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,87,10.1104/pp.18.00718
HL_T013,AXR2_IAA7_AXR3_IAA17,double_knockout,0.0,,,1.0,1.285379,WT,1.0,1.285379,0.3622,0.05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,106,10.1104/pp.18.00718
HL_T014,Auxinole,chemical_treatment,0.1,,,1.0,0.750121,WT,1.0,0.750121,-0.4148,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,3,True,139,10.7554/eLife.19048
HL_T015,BAK1,knockout,0.0,,,1.0,0.000554,WT,1.0,0.000554,-10.8188,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,3,False,500,10.1016/j.pbi.2014.07.012
HL_T017,BBX21,knockout,0.0,,,1.0,2.984372,WT,1.0,2.984372,1.5774,0.05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,128,10.1073/pnas.1607687113
HL_T018,BBX21,overexpression,2.0,,,1.0,0.847427,WT,1.0,0.847427,-0.2388,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,103,10.1073/pnas.1607687113
HL_T021,BES1,gain_of_function,2.0,,,1.0,1.635315,WT,1.0,1.635315,0.7096,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,470,10.1016/j.pbi.2014.07.012
HL_T022,BIN2,gain_of_function,2.0,,,1.0,0.44207,WT,1.0,0.44207,-1.1777,0.05,decreased,increased,False,Hypocotyl_Length,1,easy,2,True,332,10.1073/pnas.1700850114
HL_T023,BIN2,gain_of_function,2.0,,,1.0,0.44207,WT,1.0,0.44207,-1.1777,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,332,10.1016/j.pbi.2014.07.012
HL_T024,BL_treatment,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,1.43942,WT,1.0,1.43942,0.5255,0.05,increased,increased,True,Hypocotyl_Length,1,easy,4,False,500,10.1016/j.pbi.2014.07.012
HL_T025,BRI1,knockout,0.0,,,1.0,0.001122,WT,1.0,0.001122,-9.7994,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,3,False,500,10.1016/j.pbi.2014.07.012
HL_T026,BR_treatment,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,1.43942,WT,1.0,1.43942,0.5255,0.05,increased,increased,True,Hypocotyl_Length,1,easy,4,False,500,10.1016/j.pbi.2014.07.012
HL_T027,BZR1,gain_of_function,2.0,,,1.0,1.635315,WT,1.0,1.635315,0.7096,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,470,10.1016/j.pbi.2014.07.012
HL_T028,Brassinazole_Brz,chemical_treatment,0.1,,,1.0,0.555615,WT,1.0,0.555615,-0.8478,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,True,335,10.1016/j.pbi.2014.07.012
